      28,   0.027162,   0.942257,   0.180248
      44,   0.026308,   0.946042,   0.177562
      59,   0.024843,   0.944210,   0.182567
      75,   0.026186,   0.945065,   0.180492
      90,   0.026430,   0.940792,   0.174022
     106,   0.026552,   0.942990,   0.174388
     122,   0.023622,   0.947262,   0.175609
     137,   0.023744,   0.949216,   0.173656
     153,   0.026064,   0.946652,   0.171580
     169,   0.020936,   0.946652,   0.172801
     184,   0.022523,   0.947751,   0.172557
     200,   0.020692,   0.945065,   0.175975
     215,   0.020936,   0.947995,   0.176585
     231,   0.020936,   0.945675,   0.176219
     247,   0.023744,   0.944088,   0.175975
     262,   0.022401,   0.944577,   0.174632
     278,   0.021913,   0.945187,   0.175609
     294,   0.022890,   0.949948,   0.176097
     309,   0.022157,   0.947995,   0.177074
     325,   0.021913,   0.945675,   0.178417
     341,   0.024599,   0.944577,   0.176463
     356,   0.025087,   0.943600,   0.175609
     372,   0.027162,   0.948972,   0.177684
     387,   0.024477,   0.947018,   0.175365
     403,   0.022157,   0.945797,   0.175487
     419,   0.020448,   0.945431,   0.179149
     434,   0.022401,   0.944943,   0.177074
     450,   0.021547,   0.946530,   0.177562
     465,   0.025331,   0.945797,   0.175731
     481,   0.022279,   0.944821,   0.176952
     497,   0.024354,   0.944943,   0.178050
     512,   0.023378,   0.946530,   0.175243
     528,   0.023988,   0.947751,   0.172557
     544,   0.025209,   0.948117,   0.175731
     559,   0.023134,   0.949704,   0.178417
     575,   0.023012,   0.945431,   0.177074
     590,   0.024965,   0.942746,   0.176341
     606,   0.025819,   0.947995,   0.174144
     622,   0.020936,   0.944088,   0.180248
     637,   0.023012,   0.947140,   0.176463
     653,   0.025209,   0.944088,   0.178539
     669,   0.023256,   0.940670,   0.177928
     684,   0.024965,   0.943234,   0.178050
     700,   0.020814,   0.943966,   0.177074
     715,   0.020570,   0.947629,   0.178661
     731,   0.023012,   0.943234,   0.174754
     747,   0.022157,   0.950314,   0.176341
     762,   0.024843,   0.942990,   0.177806
     778,   0.024354,   0.949582,   0.176830
     794,   0.022157,   0.941769,   0.179393
     809,   0.025331,   0.943234,   0.178417
     825,   0.023866,   0.944088,   0.176708
     840,   0.023378,   0.948361,   0.175975
     856,   0.023134,   0.943234,   0.175365
     872,   0.022890,   0.946530,   0.176952
     887,   0.021303,   0.946774,   0.178539
     903,   0.021791,   0.944699,   0.173656
     919,   0.022890,   0.946774,   0.176830
     934,   0.021058,   0.944821,   0.176341
     950,   0.025087,   0.945309,   0.178417
     965,   0.022645,   0.947018,   0.178295
     981,   0.025331,   0.947751,   0.176097
     997,   0.026186,   0.946164,   0.174510
    1012,   0.021547,   0.943356,   0.173900
    1028,   0.024354,   0.945675,   0.179515
    1044,   0.023012,   0.945797,   0.178539
    1059,   0.023134,   0.943600,   0.177440
    1075,   0.024721,   0.945309,   0.180370
    1091,   0.025697,   0.946286,   0.179515
    1106,   0.023256,   0.942013,   0.176463
    1123,   0.022523,   0.940182,   0.178417
    1137,   0.025697,   0.945187,   0.176952
    1153,   0.025941,   0.945675,   0.176463
    1169,   0.025331,   0.944455,   0.175243
    1184,   0.023500,   0.946896,   0.178417
    1200,   0.022645,   0.944577,   0.174144
    1215,   0.023866,   0.942990,   0.179271
    1231,   0.021913,   0.943966,   0.173289
    1247,   0.024477,   0.944699,   0.178783
    1262,   0.025453,   0.945553,   0.180126
    1278,   0.023744,   0.945675,   0.177440
    1294,   0.024965,   0.949582,   0.179515
    1309,   0.021669,   0.944821,   0.174999
    1325,   0.024477,   0.947140,   0.177684
    1340,   0.023012,   0.944455,   0.176830
    1356,   0.023012,   0.945309,   0.176708
    1372,   0.025697,   0.951047,   0.175243
    1387,   0.023012,   0.944088,   0.174266
    1403,   0.025209,   0.945553,   0.180370
    1419,   0.023378,   0.943600,   0.176097
    1434,   0.023622,   0.947507,   0.174754
    1450,   0.021913,   0.944699,   0.173778
    1465,   0.025819,   0.942501,   0.176830
    1481,   0.024477,   0.943234,   0.176463
    1497,   0.024232,   0.945797,   0.176952
    1512,   0.021913,   0.946774,   0.174266
    1528,   0.022035,   0.946652,   0.176219
    1544,   0.022645,   0.944577,   0.176219
    1559,   0.025331,   0.947018,   0.174999
    1575,   0.023744,   0.947507,   0.182079
    1590,   0.025331,   0.950192,   0.176341
    1606,   0.023378,   0.944577,   0.173778
    1622,   0.022768,   0.948483,   0.175731
    1637,   0.022523,   0.948361,   0.176463
    1653,   0.024965,   0.943356,   0.179149
    1669,   0.025453,   0.943234,   0.175853
    1684,   0.026064,   0.947995,   0.175365
    1700,   0.022401,   0.945797,   0.175121
    1715,   0.024232,   0.946652,   0.177074
    1731,   0.022768,   0.944088,   0.177196
    1747,   0.023134,   0.945431,   0.177684
    1762,   0.025697,   0.948483,   0.176708
    1778,   0.026430,   0.948483,   0.175365
    1793,   0.021913,   0.946042,   0.177074
    1809,   0.023134,   0.945431,   0.179149
    1825,   0.025697,   0.946286,   0.174876
    1840,   0.025941,   0.945797,   0.176341
    1856,   0.022645,   0.944821,   0.176708
    1872,   0.023744,   0.947629,   0.176830
    1887,   0.022157,   0.945675,   0.179393
    1903,   0.023012,   0.950559,   0.175487
    1919,   0.023134,   0.945065,   0.177318
    1934,   0.024965,   0.948727,   0.177074
    1950,   0.021791,   0.945431,   0.173167
    1965,   0.026186,   0.942501,   0.177440
    1981,   0.023500,   0.944210,   0.178172
    1997,   0.020814,   0.942013,   0.174266
    2012,   0.023744,   0.948361,   0.177318
    2028,   0.025087,   0.942623,   0.175853
    2044,   0.023012,   0.945431,   0.173656
    2059,   0.021303,   0.946774,   0.176830
    2075,   0.023256,   0.941891,   0.176585
    2091,   0.023622,   0.948483,   0.177196
