You entered a buffer length of 20
1.041384, -0.258378, 0.141549, 0.052069, -0.012919, 0.007077, 0.000000, 1.041384, -0.258378, 0.000000, 0.000000, 0.141549
1.034670, -0.255570, 0.135445, 0.103803, -0.025697, 0.013850, 0.000000, 1.041384, -0.258378, 0.000000, 0.000000, 0.141549
1.020753, -0.253739, 0.132149, 0.154840, -0.038384, 0.020457, 0.000000, 1.041384, -0.258378, 0.000000, 0.000000, 0.141549
1.013184, -0.253495, 0.132149, 0.205500, -0.051059, 0.027065, 0.000000, 1.041384, -0.258378, 0.000000, 0.000000, 0.141549
1.005860, -0.252152, 0.142038, 0.255793, -0.063667, 0.034167, 0.000000, 1.041384, -0.258378, 0.000000, 0.000000, 0.142038
1.008790, -0.248611, 0.148019, 0.306232, -0.076097, 0.041567, 0.000000, 1.041384, -0.258378, 0.000000, 0.000000, 0.148019
1.015626, -0.258011, 0.137765, 0.357013, -0.088998, 0.048456, 0.000000, 1.041384, -0.258378, 0.000000, 0.000000, 0.148019
1.023439, -0.270829, 0.119209, 0.408185, -0.102539, 0.054416, 0.000000, 1.041384, -0.270829, 0.000000, 0.000000, 0.148019
1.027712, -0.269609, 0.113837, 0.459571, -0.116020, 0.060108, 0.000000, 1.041384, -0.270829, 0.000000, 0.000000, 0.148019
1.029176, -0.258133, 0.127999, 0.511030, -0.128926, 0.066508, 0.000000, 1.041384, -0.270829, 0.000000, 0.000000, 0.148019
1.025514, -0.226027, 0.148263, 0.562305, -0.140228, 0.073921, 0.000000, 1.041384, -0.270829, 0.000000, 0.000000, 0.148263
1.027712, -0.197339, 0.170848, 0.613691, -0.150095, 0.082464, 0.000000, 1.041384, -0.270829, 0.000000, 0.000000, 0.170848
1.031008, -0.179027, 0.188305, 0.665241, -0.159046, 0.091879, 0.000000, 1.041384, -0.270829, 0.000000, 0.000000, 0.188305
1.045779, -0.170848, 0.203565, 0.717530, -0.167588, 0.102057, 0.000000, 1.045779, -0.270829, 0.000000, 0.000000, 0.203565
1.058353, -0.164500, 0.217726, 0.770448, -0.175813, 0.112943, 0.000000, 1.058353, -0.270829, 0.000000, 0.000000, 0.217726
1.079595, -0.165965, 0.225783, 0.824428, -0.184112, 0.124232, 0.000000, 1.079595, -0.270829, 0.000000, 0.000000, 0.225783
1.106574, -0.157541, 0.240310, 0.879756, -0.191989, 0.136248, 0.000000, 1.106574, -0.270829, 0.000000, 0.000000, 0.240310
1.136239, -0.137643, 0.265824, 0.936568, -0.198871, 0.149539, 0.000000, 1.136239, -0.270829, 0.000000, 0.000000, 0.265824
1.168101, -0.114204, 0.289874, 0.994973, -0.204581, 0.164033, 0.000000, 1.168101, -0.270829, 0.000000, 0.000000, 0.289874
1.282122, -0.034853, 0.344198, 1.059080, -0.206324, 0.181243, 1.005860, 1.282122, -0.270829, -0.034853, 0.113837, 0.344198
