You entered a buffer length of 20
0.050723, 0.949094, 0.176341, 0.002536, 0.047455, 0.008817, 0.000000, 0.050723, 0.000000, 0.949094, 0.000000, 0.176341
0.046939, 0.951413, 0.176219, 0.004883, 0.095025, 0.017628, 0.000000, 0.050723, 0.000000, 0.951413, 0.000000, 0.176341
0.044009, 0.951657, 0.174632, 0.007084, 0.142608, 0.026360, 0.000000, 0.050723, 0.000000, 0.951657, 0.000000, 0.176341
0.047427, 0.951535, 0.175121, 0.009455, 0.190185, 0.035116, 0.000000, 0.050723, 0.000000, 0.951657, 0.000000, 0.176341
0.048526, 0.952756, 0.177806, 0.011881, 0.237823, 0.044006, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.177806
0.047549, 0.948483, 0.177806, 0.014259, 0.285247, 0.052896, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.177806
0.048160, 0.951047, 0.178539, 0.016667, 0.332799, 0.061823, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.046817, 0.949826, 0.174876, 0.019008, 0.380291, 0.070567, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.046573, 0.949094, 0.175365, 0.021336, 0.427745, 0.079335, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.045596, 0.951657, 0.177196, 0.023616, 0.475328, 0.088195, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.048038, 0.946774, 0.174999, 0.026018, 0.522667, 0.096945, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.046206, 0.952390, 0.176708, 0.028328, 0.570286, 0.105780, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.046695, 0.950803, 0.174510, 0.030663, 0.617826, 0.114506, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.048892, 0.949460, 0.173411, 0.033107, 0.665299, 0.123176, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.045352, 0.949826, 0.175609, 0.035375, 0.712791, 0.131957, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.044009, 0.951657, 0.175365, 0.037576, 0.760374, 0.140725, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.050601, 0.949338, 0.174144, 0.040106, 0.807840, 0.149432, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.047305, 0.952023, 0.171702, 0.042471, 0.855442, 0.158017, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.050113, 0.950559, 0.174754, 0.044976, 0.902970, 0.166755, 0.000000, 0.050723, 0.000000, 0.952756, 0.000000, 0.178539
0.048038, 0.948849, 0.176952, 0.047378, 0.950412, 0.175603, 0.044009, 0.050723, 0.946774, 0.952756, 0.171702, 0.178539
0.051212, 0.947629, 0.175731, 0.047403, 0.950339, 0.175572, 0.044009, 0.051212, 0.946774, 0.952756, 0.171702, 0.178539
0.045840, 0.947507, 0.172801, 0.047348, 0.950143, 0.175401, 0.044009, 0.051212, 0.946774, 0.952756, 0.171702, 0.178539
0.045962, 0.950436, 0.174999, 0.047446, 0.950082, 0.175420, 0.044009, 0.051212, 0.946774, 0.952756, 0.171702, 0.178539
0.048404, 0.944088, 0.176708, 0.047494, 0.949710, 0.175499, 0.044009, 0.051212, 0.944088, 0.952756, 0.171702, 0.178539
0.044253, 0.948972, 0.174999, 0.047281, 0.949521, 0.175359, 0.044009, 0.051212, 0.944088, 0.952390, 0.171702, 0.178539
0.045962, 0.947018, 0.177684, 0.047201, 0.949448, 0.175353, 0.044009, 0.051212, 0.944088, 0.952390, 0.171702, 0.178539
0.047549, 0.950925, 0.173778, 0.047171, 0.949442, 0.175115, 0.044009, 0.051212, 0.944088, 0.952390, 0.171702, 0.177684
0.047793, 0.949582, 0.174999, 0.047220, 0.949429, 0.175121, 0.044009, 0.051212, 0.944088, 0.952390, 0.171702, 0.177684
0.049869, 0.949582, 0.175487, 0.047384, 0.949454, 0.175127, 0.044009, 0.051212, 0.944088, 0.952390, 0.171702, 0.177684
0.045718, 0.950559, 0.174510, 0.047391, 0.949399, 0.174993, 0.044009, 0.051212, 0.944088, 0.952390, 0.171702, 0.177684
0.049502, 0.949582, 0.176708, 0.047464, 0.949539, 0.175078, 0.044009, 0.051212, 0.944088, 0.952390, 0.171702, 0.177684
0.045596, 0.949826, 0.175487, 0.047433, 0.949411, 0.175017, 0.044009, 0.051212, 0.944088, 0.952023, 0.171702, 0.177684
0.046084, 0.949094, 0.175243, 0.047403, 0.949326, 0.175054, 0.044009, 0.051212, 0.944088, 0.952023, 0.171702, 0.177684
0.046939, 0.950436, 0.178295, 0.047305, 0.949374, 0.175298, 0.044009, 0.051212, 0.944088, 0.952023, 0.171702, 0.178295
0.047183, 0.949094, 0.177318, 0.047397, 0.949338, 0.175383, 0.044009, 0.051212, 0.944088, 0.952023, 0.171702, 0.178295
0.047793, 0.950436, 0.176463, 0.047586, 0.949277, 0.175438, 0.044253, 0.051212, 0.944088, 0.952023, 0.171702, 0.178295
0.046451, 0.951047, 0.173900, 0.047378, 0.949362, 0.175426, 0.044253, 0.051212, 0.944088, 0.952023, 0.171702, 0.178295
0.049136, 0.948972, 0.173656, 0.047470, 0.949210, 0.175524, 0.044253, 0.051212, 0.944088, 0.951047, 0.172801, 0.178295
0.049014, 0.949582, 0.173900, 0.047415, 0.949161, 0.175481, 0.044253, 0.051212, 0.944088, 0.951047, 0.172801, 0.178295
0.050845, 0.952268, 0.174876, 0.047555, 0.949332, 0.175377, 0.044253, 0.051212, 0.944088, 0.952268, 0.172801, 0.178295
0.048038, 0.947384, 0.179271, 0.047397, 0.949319, 0.175554, 0.044253, 0.050845, 0.944088, 0.952268, 0.172801, 0.179271
0.047549, 0.951047, 0.176708, 0.047482, 0.949497, 0.175749, 0.044253, 0.050845, 0.944088, 0.952268, 0.173656, 0.179271
0.045108, 0.952145, 0.172923, 0.047439, 0.949582, 0.175646, 0.044253, 0.050845, 0.944088, 0.952268, 0.172923, 0.179271
0.045718, 0.946286, 0.172801, 0.047305, 0.949692, 0.175450, 0.044253, 0.050845, 0.946286, 0.952268, 0.172801, 0.179271
0.045352, 0.948605, 0.176341, 0.047360, 0.949674, 0.175517, 0.045108, 0.050845, 0.946286, 0.952268, 0.172801, 0.179271
0.048892, 0.950436, 0.174999, 0.047506, 0.949844, 0.175383, 0.045108, 0.050845, 0.946286, 0.952268, 0.172801, 0.179271
0.046084, 0.951413, 0.175731, 0.047433, 0.949869, 0.175481, 0.045108, 0.050845, 0.946286, 0.952268, 0.172801, 0.179271
0.046451, 0.953122, 0.173167, 0.047366, 0.950046, 0.175389, 0.045108, 0.050845, 0.946286, 0.953122, 0.172801, 0.179271
0.048770, 0.950803, 0.177928, 0.047311, 0.950107, 0.175511, 0.045108, 0.050845, 0.946286, 0.953122, 0.172801, 0.179271
0.046817, 0.950681, 0.174999, 0.047366, 0.950113, 0.175536, 0.045108, 0.050845, 0.946286, 0.953122, 0.172801, 0.179271
0.045108, 0.951779, 0.180858, 0.047146, 0.950223, 0.175743, 0.045108, 0.050845, 0.946286, 0.953122, 0.172801, 0.180858
0.044742, 0.953488, 0.176830, 0.047104, 0.950406, 0.175810, 0.044742, 0.050845, 0.946286, 0.953488, 0.172801, 0.180858
0.047061, 0.949094, 0.175975, 0.047153, 0.950406, 0.175847, 0.044742, 0.050845, 0.946286, 0.953488, 0.172801, 0.180858
0.047061, 0.951047, 0.173411, 0.047159, 0.950436, 0.175603, 0.044742, 0.050845, 0.946286, 0.953488, 0.172801, 0.180858
0.048282, 0.952756, 0.176219, 0.047214, 0.950620, 0.175548, 0.044742, 0.050845, 0.946286, 0.953488, 0.172801, 0.180858
0.049380, 0.948849, 0.178417, 0.047293, 0.950540, 0.175646, 0.044742, 0.050845, 0.946286, 0.953488, 0.172801, 0.180858
0.047183, 0.949826, 0.176097, 0.047330, 0.950479, 0.175755, 0.044742, 0.050845, 0.946286, 0.953488, 0.172801, 0.180858
0.046329, 0.947995, 0.176219, 0.047189, 0.950430, 0.175883, 0.044742, 0.050845, 0.946286, 0.953488, 0.172801, 0.180858
0.045718, 0.947751, 0.173656, 0.047024, 0.950339, 0.175871, 0.044742, 0.050845, 0.946286, 0.953488, 0.172801, 0.180858
0.047671, 0.948972, 0.176463, 0.046866, 0.950174, 0.175951, 0.044742, 0.049380, 0.946286, 0.953488, 0.172801, 0.180858
0.048892, 0.950559, 0.178661, 0.046908, 0.950333, 0.175920, 0.044742, 0.049380, 0.946286, 0.953488, 0.172801, 0.180858
0.046329, 0.953488, 0.178172, 0.046847, 0.950455, 0.175993, 0.044742, 0.049380, 0.946286, 0.953488, 0.172801, 0.180858
0.047427, 0.949582, 0.176585, 0.046963, 0.950327, 0.176176, 0.044742, 0.049380, 0.946286, 0.953488, 0.172801, 0.180858
0.049869, 0.947751, 0.179271, 0.047171, 0.950400, 0.176500, 0.044742, 0.049869, 0.947751, 0.953488, 0.173167, 0.180858
0.048526, 0.950192, 0.173656, 0.047330, 0.950479, 0.176366, 0.044742, 0.049869, 0.947751, 0.953488, 0.173167, 0.180858
0.047427, 0.948849, 0.173656, 0.047256, 0.950400, 0.176299, 0.044742, 0.049869, 0.947751, 0.953488, 0.173167, 0.180858
0.048160, 0.948239, 0.177684, 0.047360, 0.950241, 0.176396, 0.044742, 0.049869, 0.947751, 0.953488, 0.173167, 0.180858
0.045596, 0.947507, 0.174876, 0.047317, 0.949960, 0.176482, 0.044742, 0.049869, 0.947507, 0.953488, 0.173411, 0.180858
0.046695, 0.947384, 0.181713, 0.047214, 0.949789, 0.176671, 0.044742, 0.049869, 0.947384, 0.953488, 0.173411, 0.181713
0.045474, 0.948849, 0.174876, 0.047147, 0.949698, 0.176665, 0.044742, 0.049869, 0.947384, 0.953488, 0.173411, 0.181713
0.045474, 0.952634, 0.177318, 0.047165, 0.949741, 0.176488, 0.044742, 0.049869, 0.947384, 0.953488, 0.173411, 0.181713
0.047183, 0.947384, 0.175487, 0.047287, 0.949435, 0.176421, 0.045474, 0.049869, 0.947384, 0.953488, 0.173411, 0.181713
0.049014, 0.953122, 0.175609, 0.047385, 0.949637, 0.176402, 0.045474, 0.049869, 0.947384, 0.953488, 0.173411, 0.181713
0.048770, 0.948972, 0.177318, 0.047470, 0.949533, 0.176598, 0.045474, 0.049869, 0.947384, 0.953488, 0.173656, 0.181713
0.045108, 0.948483, 0.175609, 0.047311, 0.949319, 0.176567, 0.045108, 0.049869, 0.947384, 0.953488, 0.173656, 0.181713
0.045474, 0.946042, 0.175609, 0.047116, 0.949179, 0.176427, 0.045108, 0.049869, 0.946042, 0.953488, 0.173656, 0.181713
0.045718, 0.946774, 0.177196, 0.047043, 0.949026, 0.176482, 0.045108, 0.049869, 0.946042, 0.953488, 0.173656, 0.181713
0.044009, 0.948361, 0.177928, 0.046927, 0.949045, 0.176567, 0.044009, 0.049869, 0.946042, 0.953488, 0.173656, 0.181713
0.046084, 0.946042, 0.177684, 0.046945, 0.948959, 0.176769, 0.044009, 0.049869, 0.946042, 0.953488, 0.173656, 0.181713
0.049258, 0.949460, 0.173045, 0.047024, 0.948984, 0.176598, 0.044009, 0.049869, 0.946042, 0.953488, 0.173045, 0.181713
0.047183, 0.953977, 0.174999, 0.046939, 0.949155, 0.176415, 0.044009, 0.049869, 0.946042, 0.953977, 0.173045, 0.181713
0.049991, 0.950192, 0.174999, 0.047122, 0.948990, 0.176256, 0.044009, 0.049991, 0.946042, 0.953977, 0.173045, 0.181713
0.049747, 0.945431, 0.174999, 0.047238, 0.948782, 0.176177, 0.044009, 0.049991, 0.945431, 0.953977, 0.173045, 0.181713
0.047427, 0.950070, 0.177684, 0.047116, 0.948898, 0.176097, 0.044009, 0.049991, 0.945431, 0.953977, 0.173045, 0.181713
0.047305, 0.949582, 0.176341, 0.047055, 0.948868, 0.176231, 0.044009, 0.049991, 0.945431, 0.953977, 0.173045, 0.181713
0.046206, 0.947507, 0.175853, 0.046994, 0.948801, 0.176341, 0.044009, 0.049991, 0.945431, 0.953977, 0.173045, 0.181713
0.047427, 0.950803, 0.173534, 0.046957, 0.948929, 0.176134, 0.044009, 0.049991, 0.945431, 0.953977, 0.173045, 0.181713
0.047671, 0.951291, 0.174022, 0.047061, 0.949118, 0.176091, 0.044009, 0.049991, 0.945431, 0.953977, 0.173045, 0.181713
0.047793, 0.953366, 0.174022, 0.047116, 0.949417, 0.175707, 0.044009, 0.049991, 0.945431, 0.953977, 0.173045, 0.177928
0.047671, 0.947140, 0.172923, 0.047226, 0.949332, 0.175609, 0.044009, 0.049991, 0.945431, 0.953977, 0.172923, 0.177928
0.047916, 0.950681, 0.176097, 0.047348, 0.949234, 0.175548, 0.044009, 0.049991, 0.945431, 0.953977, 0.172923, 0.177928
0.048404, 0.953732, 0.175975, 0.047409, 0.949551, 0.175572, 0.044009, 0.049991, 0.945431, 0.953977, 0.172923, 0.177928
0.049014, 0.949460, 0.173656, 0.047409, 0.949368, 0.175475, 0.044009, 0.049991, 0.945431, 0.953977, 0.172923, 0.177928
0.049136, 0.949826, 0.174266, 0.047427, 0.949411, 0.175322, 0.044009, 0.049991, 0.945431, 0.953977, 0.172923, 0.177928
0.042788, 0.948605, 0.174510, 0.047311, 0.949417, 0.175267, 0.042788, 0.049991, 0.945431, 0.953977, 0.172923, 0.177928
0.046695, 0.951169, 0.175243, 0.047372, 0.949673, 0.175249, 0.042788, 0.049991, 0.945431, 0.953977, 0.172923, 0.177928
0.047916, 0.948727, 0.174876, 0.047482, 0.949771, 0.175133, 0.042788, 0.049991, 0.945431, 0.953977, 0.172923, 0.177928
0.046939, 0.951047, 0.174144, 0.047629, 0.949905, 0.174944, 0.042788, 0.049991, 0.945431, 0.953977, 0.172923, 0.177684
0.046695, 0.949216, 0.174144, 0.047659, 0.950064, 0.174767, 0.042788, 0.049991, 0.945431, 0.953977, 0.172923, 0.177684
0.048404, 0.950436, 0.176097, 0.047616, 0.950113, 0.174919, 0.042788, 0.049991, 0.945431, 0.953977, 0.172923, 0.177684
0.049258, 0.950436, 0.176830, 0.047720, 0.949936, 0.175011, 0.042788, 0.049991, 0.945431, 0.953732, 0.172923, 0.177684
0.045840, 0.950803, 0.177562, 0.047513, 0.949966, 0.175139, 0.042788, 0.049747, 0.945431, 0.953732, 0.172923, 0.177684
0.044619, 0.947262, 0.175731, 0.047256, 0.950058, 0.175175, 0.042788, 0.049258, 0.947140, 0.953732, 0.172923, 0.177684
0.048038, 0.951047, 0.173778, 0.047287, 0.950107, 0.174980, 0.042788, 0.049258, 0.947140, 0.953732, 0.172923, 0.177562
0.047183, 0.951535, 0.175243, 0.047281, 0.950204, 0.174925, 0.042788, 0.049258, 0.947140, 0.953732, 0.172923, 0.177562
0.049258, 0.947629, 0.175609, 0.047433, 0.950211, 0.174913, 0.042788, 0.049258, 0.947140, 0.953732, 0.172923, 0.177562
0.045474, 0.952023, 0.171214, 0.047336, 0.950272, 0.174797, 0.042788, 0.049258, 0.947140, 0.953732, 0.171214, 0.177562
0.049014, 0.955197, 0.173534, 0.047403, 0.950467, 0.174773, 0.042788, 0.049258, 0.947140, 0.955197, 0.171214, 0.177562
0.050967, 0.951291, 0.171458, 0.047561, 0.950363, 0.174644, 0.042788, 0.050967, 0.947140, 0.955197, 0.171214, 0.177562
0.048648, 0.948605, 0.174632, 0.047610, 0.950436, 0.174730, 0.042788, 0.050967, 0.947262, 0.955197, 0.171214, 0.177562
0.044375, 0.951291, 0.176585, 0.047433, 0.950467, 0.174754, 0.042788, 0.050967, 0.947262, 0.955197, 0.171214, 0.177562
0.043643, 0.949094, 0.172435, 0.047195, 0.950235, 0.174577, 0.042788, 0.050967, 0.947262, 0.955197, 0.171214, 0.177562
0.047549, 0.948117, 0.174388, 0.047122, 0.950168, 0.174614, 0.042788, 0.050967, 0.947262, 0.955197, 0.171214, 0.177562
0.046695, 0.948239, 0.175609, 0.047000, 0.950088, 0.174681, 0.042788, 0.050967, 0.947262, 0.955197, 0.171214, 0.177562
0.046573, 0.945553, 0.175853, 0.047189, 0.949936, 0.174748, 0.043643, 0.050967, 0.945553, 0.955197, 0.171214, 0.177562
0.051700, 0.949704, 0.176830, 0.047439, 0.949863, 0.174828, 0.043643, 0.051700, 0.945553, 0.955197, 0.171214, 0.177562
0.048526, 0.948361, 0.179027, 0.047470, 0.949844, 0.175035, 0.043643, 0.051700, 0.945553, 0.955197, 0.171214, 0.179027
0.048160, 0.950803, 0.173656, 0.047531, 0.949832, 0.175011, 0.043643, 0.051700, 0.945553, 0.955197, 0.171214, 0.179027
0.047793, 0.948849, 0.178783, 0.047586, 0.949814, 0.175243, 0.043643, 0.051700, 0.945553, 0.955197, 0.171214, 0.179027
0.047061, 0.949460, 0.176097, 0.047519, 0.949765, 0.175243, 0.043643, 0.051700, 0.945553, 0.955197, 0.171214, 0.179027
0.048648, 0.946164, 0.176341, 0.047488, 0.949551, 0.175218, 0.043643, 0.051700, 0.945553, 0.955197, 0.171214, 0.179027
0.045718, 0.949582, 0.177318, 0.047482, 0.949490, 0.175206, 0.043643, 0.051700, 0.945553, 0.955197, 0.171214, 0.179027
0.045108, 0.949216, 0.177928, 0.047507, 0.949588, 0.175316, 0.043643, 0.051700, 0.945553, 0.955197, 0.171214, 0.179027
0.044986, 0.951535, 0.175975, 0.047354, 0.949612, 0.175426, 0.043643, 0.051700, 0.945553, 0.955197, 0.171214, 0.179027
0.049625, 0.946286, 0.174632, 0.047476, 0.949350, 0.175395, 0.043643, 0.051700, 0.945553, 0.955197, 0.171214, 0.179027
0.050479, 0.949094, 0.175121, 0.047537, 0.949423, 0.175371, 0.043643, 0.051700, 0.945553, 0.955197, 0.171214, 0.179027
0.047061, 0.948849, 0.176219, 0.047616, 0.949265, 0.175621, 0.043643, 0.051700, 0.945553, 0.955197, 0.171458, 0.179027
0.048770, 0.948727, 0.178172, 0.047604, 0.948941, 0.175853, 0.043643, 0.051700, 0.945553, 0.951535, 0.171458, 0.179027
0.044619, 0.950681, 0.179027, 0.047287, 0.948910, 0.176231, 0.043643, 0.051700, 0.945553, 0.951535, 0.172435, 0.179027
0.045962, 0.948361, 0.176585, 0.047153, 0.948898, 0.176329, 0.043643, 0.051700, 0.945553, 0.951535, 0.172435, 0.179027
0.045474, 0.951535, 0.173411, 0.047207, 0.948910, 0.176170, 0.043643, 0.051700, 0.945553, 0.951535, 0.172435, 0.179027
0.046451, 0.950192, 0.176952, 0.047348, 0.948965, 0.176396, 0.044619, 0.051700, 0.945553, 0.951535, 0.173411, 0.179027
0.049502, 0.945309, 0.174754, 0.047446, 0.948825, 0.176414, 0.044619, 0.051700, 0.945309, 0.951535, 0.173411, 0.179027
0.049014, 0.948972, 0.174632, 0.047561, 0.948862, 0.176366, 0.044619, 0.051700, 0.945309, 0.951535, 0.173411, 0.179027
0.047671, 0.950314, 0.172557, 0.047616, 0.949100, 0.176201, 0.044619, 0.051700, 0.945309, 0.951535, 0.172557, 0.179027
0.046573, 0.948972, 0.180004, 0.047360, 0.949063, 0.176360, 0.044619, 0.050479, 0.945309, 0.951535, 0.172557, 0.180004
0.045352, 0.944821, 0.177440, 0.047201, 0.948886, 0.176280, 0.044619, 0.050479, 0.944821, 0.951535, 0.172557, 0.180004
0.046939, 0.950436, 0.175487, 0.047140, 0.948868, 0.176372, 0.044619, 0.050479, 0.944821, 0.951535, 0.172557, 0.180004
0.045962, 0.949582, 0.176952, 0.047049, 0.948904, 0.176280, 0.044619, 0.050479, 0.944821, 0.951535, 0.172557, 0.180004
0.046817, 0.949338, 0.177318, 0.047037, 0.948898, 0.176341, 0.044619, 0.050479, 0.944821, 0.951535, 0.172557, 0.180004
0.046329, 0.950192, 0.177684, 0.046921, 0.949100, 0.176408, 0.044619, 0.050479, 0.944821, 0.951535, 0.172557, 0.180004
0.049380, 0.947018, 0.172801, 0.047104, 0.948971, 0.176183, 0.044619, 0.050479, 0.944821, 0.951535, 0.172557, 0.180004
0.048160, 0.950192, 0.177806, 0.047256, 0.949020, 0.176176, 0.044619, 0.050479, 0.944821, 0.951535, 0.172557, 0.180004
0.049258, 0.947140, 0.175731, 0.047470, 0.948801, 0.176164, 0.044619, 0.050479, 0.944821, 0.951535, 0.172557, 0.180004
0.048282, 0.946896, 0.175487, 0.047403, 0.948831, 0.176207, 0.044619, 0.050479, 0.944821, 0.951535, 0.172557, 0.180004
0.043887, 0.948849, 0.178417, 0.047073, 0.948819, 0.176372, 0.043887, 0.049502, 0.944821, 0.951535, 0.172557, 0.180004
0.043399, 0.949704, 0.179271, 0.046890, 0.948862, 0.176524, 0.043399, 0.049502, 0.944821, 0.951535, 0.172557, 0.180004
0.046084, 0.950314, 0.176585, 0.046756, 0.948941, 0.176445, 0.043399, 0.049502, 0.944821, 0.951535, 0.172557, 0.180004
