  0.957761,  -0.258500,  -0.128243
  0.957883,  -0.255204,  -0.126900
  0.965574,  -0.242630,  -0.125557
  0.979247,  -0.243606,  -0.109931
  0.978392,  -0.233352,  -0.111030
  0.973387,  -0.232497,  -0.113105
  0.978514,  -0.239456,  -0.115180
  0.979979,  -0.238479,  -0.119087
  0.981566,  -0.233474,  -0.117866
  0.984130,  -0.230910,  -0.111274
  0.985595,  -0.223585,  -0.113715
  0.988403,  -0.224074,  -0.112861
  1.004151,  -0.219923,  -0.101508
  0.988891,  -0.213941,  -0.106513
  0.984252,  -0.210401,  -0.107367
  0.986571,  -0.214674,  -0.110908
  0.982909,  -0.228835,  -0.108466
  0.977171,  -0.225783,  -0.110297
  1.000977,  -0.179760,  -0.120186
  1.032473,  -0.145334,  -0.140206
  1.051028,  -0.131173,  -0.144845
  1.061771,  -0.100531,  -0.170359
  1.099493,  -0.063419,  -0.170482
  1.170421,   0.003968,  -0.126167
  1.166148,   0.070012,  -0.101874
  1.173839,   0.074773,  -0.103705
  1.173106,   0.009339,  -0.159617
  1.145761,   0.022401,  -0.166209
  1.126595,   0.025209,  -0.190746
  1.100348,   0.034365,  -0.196972
  1.039919,   0.061344,  -0.205640
  0.915278,   0.167674,  -0.137887
  0.845327,   0.266801,  -0.128243
  0.821034,   0.430019,  -0.138497
  0.774156,   0.526827,  -0.079534
  0.736922,   0.532686,  -0.079534
  0.692486,   0.501679,  -0.091253
  0.646463,   0.473967,  -0.132271
  0.500824,   0.533175,  -0.135079
  0.388757,   0.562595,  -0.145578
  0.331746,   0.589575,  -0.132149
  0.252152,   0.663065,  -0.133126
  0.230178,   0.727400,  -0.119087
  0.123360,   0.948483,   0.068425
 -0.017762,   1.069340,   0.287554
 -0.141427,   1.170543,   0.438320
 -0.164500,   1.267350,   0.392175
 -0.075017,   1.308246,   0.193188
 -0.101019,   1.244888,   0.206739
 -0.102850,   1.234633,   0.213453
 -0.107612,   1.210340,   0.233474
 -0.040713,   1.005860,   0.138375
 -0.017152,   0.973875,   0.119941
 -0.004700,   0.970091,   0.095404
 -0.006653,   0.974852,   0.097235
  0.018617,   0.950559,   0.110419
  0.028383,   0.935543,   0.099676
  0.045108,   0.933712,   0.095770
  0.022890,   0.946286,   0.082586
  0.033754,   0.932857,   0.077092
  0.058658,   0.942135,   0.093451
  0.057315,   0.953366,   0.119209
  0.042910,   0.966062,   0.110786
  0.047305,   0.973387,   0.113715
  0.054630,   0.970335,   0.114082
  0.054142,   0.971800,   0.110786
  0.068791,   0.974120,   0.117256
  0.083684,   0.976439,   0.107001
  0.077580,   1.009766,   0.103339
  0.075627,   1.006592,   0.093328
  0.079778,   1.004273,   0.095282
  0.087591,   0.992309,   0.089422
  0.088323,   0.995971,   0.086248
  0.084051,   0.980223,   0.077825
  0.087713,   0.984130,   0.071721
  0.091375,   0.986694,   0.070622
  0.095160,   0.995849,   0.089544
  0.106513,   0.986327,   0.085638
  0.105170,   0.984130,   0.088689
  0.100653,   0.977416,   0.088323
  0.091497,   0.969847,   0.082586
  0.086858,   0.965086,   0.082952
  0.078069,   0.965086,   0.082708
  0.091497,   0.949338,   0.078557
  0.105170,   0.951535,   0.070134
  0.096258,   0.962522,   0.086248
  0.091253,   0.970213,   0.087225
  0.091619,   0.969603,   0.086248
  0.095038,   0.959226,   0.086248
  0.093695,   0.951901,   0.085515
  0.103095,   0.952390,   0.072209
  0.112739,   0.937252,   0.066349
  0.105536,   0.918208,   0.058658
  0.153269,   0.984252,   0.106635
  0.109931,   0.976439,   0.072087
  0.127022,   1.266129,   0.111762
  0.057682,   1.179210,   0.041201
  0.089422,   1.132699,   0.017640
  0.150339,   1.068730,   0.046451
  0.062199,   1.008912,   0.011048
 -0.069279,   1.036013,  -0.042666
 -0.251785,   0.903803,  -0.139108
 -0.339193,   0.734969,  -0.136422
 -0.462858,   0.646585,  -0.025209
 -0.555027,   0.607886,  -0.040347
 -0.582128,   0.530367,   0.006897
 -0.601782,   0.485564,  -0.005921
 -0.633400,   0.533907,   0.046939
 -0.710920,   0.555149,   0.039614
 -0.784167,   0.410364,   0.011414
 -0.827504,   0.456754,   0.082586
 -0.834585,   0.442227,   0.178539
 -0.917231,   0.336629,   0.029238
 -0.960203,   0.251663,   0.064640
 -0.947140,   0.222121,   0.042544
 -0.952146,   0.133248,   0.038271
 -0.965818,   0.049869,   0.019227
 -0.978636,  -0.017884,  -0.002258
 -1.001343,  -0.084539,  -0.132882
 -1.026613,  -0.103217,  -0.034731
 -1.052493,  -0.104071,  -0.014955
 -1.066777,  -0.177440,  -0.038027
 -1.023927,  -0.266923,  -0.044375
 -1.051273,  -0.394006,  -0.055484
 -1.044558,  -0.413050,  -0.057316
 -1.047488,  -0.422572,  -0.057682
 -1.007081,  -0.389489,  -0.066593
 -0.986205,  -0.392297,  -0.058292
 -0.960325,  -0.306110,   0.041079
 -0.953855,  -0.303180,   0.024354
 -0.964597,  -0.326863,   0.006409
 -0.943722,  -0.326009,   0.032900
 -0.934933,  -0.312702,   0.027773
 -0.939205,  -0.324422,   0.023622
 -0.945553,  -0.331136,   0.015687
 -0.940670,  -0.329427,   0.008606
 -0.944821,  -0.317219,  -0.001282
 -0.937984,  -0.334554,  -0.023622
 -0.942135,  -0.320637,  -0.005432
 -0.944333,  -0.322224,  -0.003601
 -0.966062,  -0.322468,   0.022279
 -0.948727,  -0.320149,   0.049380
 -0.945065,  -0.325154,   0.004334
 -0.939205,  -0.348227,   0.012757
 -0.936886,  -0.354331,   0.016664
 -0.928829,  -0.375572,   0.022890
 -0.915522,  -0.377648,   0.019105
 -0.914790,  -0.364829,   0.020326
 -0.919673,  -0.336507,   0.021669
 -0.927852,  -0.316609,   0.008362
 -0.929439,  -0.308552,  -0.003235
 -0.915644,  -0.328450,  -0.003479
 -0.901850,  -0.343954,  -0.005188
 -0.904291,  -0.348471,  -0.010316
 -0.911738,  -0.351889,  -0.011048
 -0.936886,  -0.352011,  -0.009217
 -0.955930,  -0.334798,  -0.007874
 -0.954587,  -0.327107,  -0.002014
 -0.944699,  -0.340902,   0.024477
 -0.943356,  -0.371177,   0.030336
 -0.930049,  -0.382531,   0.021669
 -0.939571,  -0.384240,   0.028017
 -0.933590,  -0.338338,   0.027529
 -0.930416,  -0.334432,   0.033510
 -0.922847,  -0.337484,   0.029604
 -0.917109,  -0.351523,   0.018495
 -0.915278,  -0.350790,   0.015931
 -0.926875,  -0.353110,   0.008729
 -0.931270,  -0.355185,   0.001648
 -0.939205,  -0.344809,   0.006531
 -0.931026,  -0.348959,   0.018129
 -0.918696,  -0.355429,   0.014222
 -0.921992,  -0.352744,   0.015321
 -0.918208,  -0.347372,   0.006165
 -0.926509,  -0.347616,   0.024477
 -0.949216,  -0.364463,   0.037417
 -0.937496,  -0.354697,   0.033510
 -0.924312,  -0.337972,   0.029482
 -0.927364,  -0.335897,   0.024599
 -0.927364,  -0.340048,   0.023378
 -0.926753,  -0.336629,   0.031801
 -0.924678,  -0.347494,   0.031313
 -0.922603,  -0.352500,   0.034243
 -0.922725,  -0.344320,   0.033999
 -0.933223,  -0.352744,   0.018617
 -0.927852,  -0.352744,   0.017274
 -0.926021,  -0.353842,   0.018983
 -0.929683,  -0.357871,   0.027895
 -0.934566,  -0.348593,   0.029848
 -0.935421,  -0.344442,   0.034731
 -0.938839,  -0.343954,   0.037783
 -0.936642,  -0.344442,   0.039858
 -0.939083,  -0.340292,   0.039980
 -0.943112,  -0.337362,   0.040103
 -0.935909,  -0.334066,   0.041323
 -0.931392,  -0.333822,   0.032778
 -0.932003,  -0.343588,   0.023134
 -0.923579,  -0.356284,   0.018495
 -0.931881,  -0.350180,   0.021913
 -0.931026,  -0.322468,   0.026064
 -0.933101,  -0.332235,   0.027529
 -0.931636,  -0.336263,   0.024110
 -0.923579,  -0.342367,   0.023744
 -0.924434,  -0.345053,   0.021181
 -0.926387,  -0.332601,   0.022523
 -0.928340,  -0.332235,   0.031313
 -0.932857,  -0.333700,   0.032778
 -0.947140,  -0.349692,   0.033877
 -0.943234,  -0.349692,   0.030703
 -0.945920,  -0.335653,   0.025575
 -0.942501,  -0.340902,   0.031191
 -0.946774,  -0.353476,   0.033144
 -0.946286,  -0.348837,   0.025941
 -0.932003,  -0.338949,   0.021669
 -0.936642,  -0.335897,   0.027406
 -0.937496,  -0.336385,   0.025331
 -0.934810,  -0.328694,   0.022035
 -0.927486,  -0.320393,   0.034365
 -0.936397,  -0.315144,   0.042666
 -0.929317,  -0.359336,   0.016419
 -0.906000,  -0.434170,  -0.023012
 -0.908198,  -0.318074,   0.025453
 -0.914179,  -0.307819,   0.030947
 -0.922359,  -0.318440,   0.023988
 -0.920405,  -0.340414,   0.016419
 -0.927730,  -0.366905,   0.010804
 -0.921382,  -0.367515,   0.014466
 -0.930294,  -0.353232,   0.021791
 -0.931636,  -0.329061,   0.028627
 -0.941281,  -0.307575,   0.031679
 -0.949948,  -0.285723,   0.044009
 -0.965696,  -0.275591,   0.029116
 -0.972044,  -0.263627,   0.010316
 -0.961423,  -0.294146,  -0.018373
 -0.946530,  -0.348715,  -0.037661
 -0.921504,  -0.399744,  -0.042178
 -0.929073,  -0.405237,  -0.016175
 -0.947507,  -0.368980,   0.022401
 -0.950070,  -0.366783,   0.026186
 -0.949948,  -0.371910,   0.025575
 -0.949826,  -0.370933,   0.026308
 -0.946774,  -0.360068,   0.024354
 -0.950192,  -0.351401,   0.007020
 -0.947629,  -0.347739,   0.005799
 -0.931270,  -0.332113,   0.006897
 -0.939816,  -0.322957,   0.010804
 -0.955686,  -0.300861,   0.020448
 -0.973997,  -0.303791,   0.008362
 -0.985961,  -0.309162,   0.000183
 -0.988158,  -0.305988,  -0.001526
 -1.005127,  -0.301105,  -0.008851
 -1.024049,  -0.297076,  -0.035097
 -1.059452,  -0.272172,  -0.070378
 -1.080938,  -0.260331,  -0.074284
 -1.148324,  -0.248489,  -0.091131
 -1.208631,  -0.269609,  -0.109321
 -1.288470,  -0.272661,  -0.169383
 -1.312519,  -0.300617,  -0.211866
 -1.206434,  -0.237502,  -0.354697
 -1.150522,  -0.451505,  -0.082586
 -0.891839,  -0.515962,  -0.041445
 -0.606421,  -0.337362,  -0.258622
 -0.379357,  -0.242507,  -0.300983
 -0.097723,  -0.159983,  -0.067326
 -0.081731,   0.372276,   0.137276
 -0.347250,   0.952390,   0.136178
 -0.316487,   1.140878,  -0.027895
  0.388146,   1.313251,  -0.370079
  0.594946,   1.434108,  -0.539767
  0.525362,   1.353171,  -0.561985
  0.499481,   1.265275,  -0.451505
  0.356528,   1.147592,  -0.262894
  0.094305,   1.229018,   0.108832
 -0.026308,   0.892938,  -0.086004
 -0.104193,   0.712751,  -0.240676
 -0.193188,   0.794665,  -0.347128
 -0.260941,   0.775743,  -0.404749
 -0.309162,   0.728865,  -0.375572
 -0.316853,   0.719954,  -0.369468
 -0.404016,   0.653177,  -0.305866
 -0.498016,   0.621681,  -0.123726
 -0.540133,   0.705182,   0.080510
 -0.511689,   0.798205,   0.141183
 -0.377403,   0.910395,   0.203687
 -0.159861,   1.088751,   0.224318
 -0.135079,   1.095587,   0.235427
 -0.080022,   1.057255,   0.265824
 -0.051090,   1.010621,   0.276933
  0.000061,   1.024171,   0.266068
  0.063786,   1.063602,   0.207593
  0.138131,   1.031008,   0.115425
  0.107367,   0.952878,   0.182201
  0.074528,   0.926265,   0.240920
  0.015687,   0.927120,   0.285967
 -0.015199,   0.954953,   0.318928
